Id_Basol	Extracted_institution	BASOL_institution	Basias_institution
03.0049	{'ARCADIS', 'GESTER', 'la station ELF'}	{'Ancienne Station Service ELF (devenue Ancienne Station Service Total France)'}	{'ELF FRANCE. CALTEX'}
43.0001	{'la société BRINGER', 'ALUR'}	{'SITE BRINGER'}	{'Entreprise BRINGER.  POTEAUX MODERNES'}
57.0002	{'la société RETIA', 'La société RETIA', 'Lithopone', 'industriel ATOFINA', 'groupe TOTAL', 'la société GFL', 'ATOFINA'}	{'RETIA (ex ARKEMA Dieuze)'}	{'ELF ATOCHEM'}
88.0100	{'le Préfet des Vosges', 'La société SOUCHE PAPERS', 'Tribunal de Commerce d’ Epinal', 'l’ EPF Lorraine'}	{'SOUCHE PAPERS'}	{'Les Papiers du Souche, ex Sté Aussedat Rey, ex Papeterie du Souche SA, ex Journey'}
57.0067	{'la COMPAGNIE DES CRISTALLERIES de SAINT - LOUIS', 'SAINT - LOUIS - LES - BITCHE'}	{'CRISTALLERIES SAINT LOUIS'}	{'Cie des Cristalleries de St Louis, ex Verrerie et Cristallerie St Louis'}
54.0135	set()	{'ANDRIN G. ET FILS'}	{'Sté G. Andrin  et Fils'}
54.0118	{'le Préfet'}	{'Garage DUROC - MARC ANGE'}	{"MARC'ANGE SARL"}
88.0023	{'le Préfet des Vosges', 'le préfet de la région Lorraine'}	{'CEF Sarl (EX Compagnie Européenne de Fonderie)'}	{'CEF - Compagnie Européenne de Fonderie SARL, ex SIJAM SARL'}
88.0064	{'CELLES - SUR - PLAINE', 'FAURECIA', 'la société Faurecia'}	{"FAURECIA SIEGES D'AUTOMOBILE"}	{"FAURECIA Sièges d'automobile SA, ex Sté AUTOCOUSSIN"}
88.0083	{'La Société H3C SARL', 'la société H.3', 'La société H.3', 'Les établissements GERMAIN Frères'}	{'GERMAIN frères (H3C)'}	{'H3C VENTRON CONFECTION, ex Ets GERMAIN Frères SARL'}
57.0225	{'le Préfet', 'La société TECHNILOR', 'TECHNILOR', 'la société TECHNILOR', 'ALTIA', 'ANTEA', 'la société ALTIA', 'le BRGM'}	{'TECHNILOR'}	{'TECHNILOR (STE)'}
55.0030	{'la DRIRE', 'la Société Financière Perin'}	{'ANCIEN DEPOT PERIN COMBUSTIBLES'}	{'PERIN COMBUSTIBLES SA, ex ETS PERIN FRERES SA'}
88.0005	{'la société Arjo - wiggins'}	{'DECHARGE DE LA PAPETERIE ARJO-WIGGINS (devenu MUNKSJO)'}	{'Arjo-Wiggins'}
57.0172	{'maître GANGLOFF', 'Maître GANGLOFF'}	{'EFKA SIEGES'}	{'STE EFKA'}
57.0128	{'la SMAE', 'groupe PSA PEUGEOT CITROËN', 'La SMAE'}	{"Société Mécanique Automobile de l'Est (SMAE)"}	{'CITROEN (SMAE)'}
88.0079	{'88400 GERARDMER', 'le Préfet des Vosges', 'la société SAS des JONQUILLES - Supermarché'}	{'Station-service intermarché'}	{'PINARD Jean Marie INTERMARCHE'}
88.0042	{'la STAHV', "le Tribunal de Commerce d' EPINAL", 'la société STAHV'}	{'STAHV - SOCIETE DES TRANSPORTS AUTOMOBILES DES HAUTES VOSGES'}	{'STE des TRANSPORTS AUTOMOBILES des HAUTES VOSGES'}
55.0040	{'le Tribunal de Commerce de BAR - LE - DUC', 'des sociétés SARAP INDUSTRIE', 'la société SARAP INDUSTRIE', 'Voir fiche BASOL 55.0039', 'La société SARAP INDUSTRIE', 'La société ANTHEA', 'ANTHEA', 'fiche BASOL 55.0039'}	{'SARAP Industrie'}	{'SARAP INDUSTRIE'}
54.0007	{'la Communauté de Communes du Bassin de Pompey', 'la DREAL', 'la société ARCELORMITTAL REAL ESTATE FRANCE', 'société NOVASEP .', 'la SOCIETE NOUVELLE DES ACIERIES DE POMPEY', 'la société ARCELORMITTAL France', 'la société CIEDIL', 'Le Préfet', 'La société SACILOR', 'la société SACILOR', 'la société BAIL INDUSTRIE'}	{'ANCIENNE FRICHE SIDERURGIQUE USINOR-SACILOR'}	{'SA des Hauts Fourneaux, Forges et Aciéries de Pompey, Société nouvelle des Aciéries de Pompey (SA)'}
55.0031	{'la Société AQUA PLUS', 'La société JEAND’ HEURS', 'le Préfet de la Meuse'}	{"Papeteries Jeand'heurs"}	{"PAPETERIES DE JEAN D'HEURS"}
55.0007	set()	{'SITE HOPPECKE'}	{'HOPPECKE (Sté), ex LABREUVOIT Sté FACORS, ex DESCHAMPS'}
54.0074	{'la société TOTAL', 'la société SARL LAROCHE', 'le Préfet', 'la société Compagnie Française de Raffinage', 'La SARL LAROCHE', 'devenue TOTAL', 'la SARL LAROCHE'}	{'Station TOTAL - LAROCHE'}	{'Matrio,Garage Laroche, ex Compagnie Française de Raffinage'}
88.0006	{'la société PAPETERIES MATUSSIERE ET FOREST', 'La société PAPETERIES MATUSSIERE ET FOREST', 'maire de RAMBERVILLERS'}	{'PAPETERIE MATUSSIERE ET FORET (dont décharge de boues de la papeterie Henry Bouc'}	{'Papéterie MATUSSIER et FOREST Ex Papeterie H. BOUCHER Fils et Cie SARL'}
78.0003	{'la société SOTRADEC'}	{'DECHARGE SOTRADEC'}	{'SOTRADEC (SOCIETE)'}
94.0018	{'LA SOCIETE DES PETROLES SHELL', 'La SOCIETE DES PETROLES SHELL', "l' INERIS", 'SHELL', 'la Société des Pétroles SHELL'}	{'DEPOT SHELL'}	{'SHELL-BERRE', 'Savoisienne des produits cryogéniques, Sté, ex SHELL Chimie', 'Shell, ex Sté des PETROLES TONELINE, ex Société Franco-égyptienne'}
77.0029	{'ARS', 'la société Placoplatre', 'la société PLACOPLATRE', 'les Préfets', 'COUBRON', 'La société PLACOPLATRE', 'Sevran', 'le Professeur GUILLAUMONT', 'la CRIIRAD', 'DRIEE', 'le Préfet', 'Placoplatre', 'par Placopatre', 'la préfète', 'la DRIRE', 'Le Préfet', 'DIRECCTE'}	{"ancien centre d'étude CEA Vaujours"}	{'CEA (Etablissements T.)', 'CEA'}
92.0045	{'La société TOTAL RAFFINAGE MARKETING', 'Le dépôt pétrolier SITESC', 'la société TOTAL', 'la Darse', 'Port Autonome de Paris', 'TOTAL'}	{'SITESC'}	{'SITESC', 'SITESC - ELF'}
77.0114	{'le Préfet', 'la Société CRISTAL UNION', 'M.le Préfet de Seine', 'CRISTAL UNION', 'la société GILLES HENRY ENVIRONNEMENT', 'BRAY - SUR - SEINE', 'Le Préfet', 'la société HERMA'}	{'CRISTAL UNION'}	{'CRISTAL UNION'}
